build_failed,gh_is_pr,git_prev_commit_resolution_status,gh_team_size,git_num_all_built_commits,gh_num_commit_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,year_of_start,month_of_start,day_of_start,hour_of_start,elapsed_days_last_build,same_committer,proj_fail_rate_history,proj_fail_rate_recent,comm_fail_rate_history,comm_fail_rate_recent,comm_avg_experience,totalNumberOfRevisions,no_config_edited,num_files_edited,num_distinct_authors,prev_build_result,day_week
0,0,1,23,1,0,0,0,0,0,2,0,0,0,0,1,18963,376948,392.3936458,25.18649787,105.0171376,1,2012,6,1,22,0,0,0.20741671,0,0.10144927,0,69,4,0,4,1,0,6
0,0,1,22,1,0,7,0,0,0,2,0,0,1,0,1,19031,376948,392.3936458,25.18649787,105.0171376,1,2012,6,2,8,1,0,0.20728643,0,0.19117647,0,136,4,0,4,1,0,7
0,0,1,22,1,0,4,0,0,0,1,0,0,1,0,0,847,376948,392.3936458,25.18649787,105.0171376,1,2012,6,2,8,0,1,0.20715632,0,0.18978103,0,137,2,0,2,1,0,7
0,0,1,22,1,0,222,0,0,0,2,0,0,1,0,1,18970,376990,392.3499297,25.18369188,105.0054378,1,2012,6,2,9,0,0,0.20702635,0,0,0,13,4,0,4,1,0,7
1,0,1,22,1,0,43,15,3,0,0,0,0,3,0,0,0,376990,392.3844134,25.18634447,105.0160482,1,2012,6,2,13,0,0,0.20676692,0,0.1884058,0,138,6,0,6,1,0,7
0,0,1,22,3,0,1444,0,1,0,4,0,0,4,0,1,21684,376990,392.3844134,25.18634447,105.0160482,1,2012,6,2,15,0,0,0.20726362,0.2,0.0875,0,80,10,0,10,2,1,7
0,0,1,22,1,0,293,0,0,0,8,0,0,7,0,1,19063,376990,392.3844134,25.18634447,105.0160482,1,2012,6,2,16,0,0,0.20713392,0.2,0.04347826,0,23,16,0,16,1,0,7
0,0,1,22,1,0,369,22,0,0,3,0,0,2,0,1,18967,376990,392.4056341,25.18634447,105.0080904,1,2012,6,2,16,0,0,0.206875,0,0.041666668,0,24,6,0,6,1,0,7
0,0,1,22,1,0,2,0,0,0,2,0,0,1,0,1,18975,376990,392.4056341,25.18634447,105.0080904,1,2012,6,2,18,0,0,0.20674579,0,0.19424461,0.2,139,4,0,4,1,0,7
0,0,1,22,1,0,6,0,0,0,1,0,0,1,0,0,595,376990,392.4056341,25.18634447,105.0080904,1,2012,6,2,21,0,0,0.20661673,0,0.111455105,0,323,2,0,2,1,0,7
0,0,1,22,1,0,8,10,0,0,5,0,0,4,0,1,18994,376990,392.4268548,25.18634447,105.0187008,1,2012,6,3,1,1,0,0.20648783,0,0.045454547,0,22,10,0,10,1,0,1
0,0,1,22,1,0,58,4,0,0,5,0,0,4,0,1,18995,376990,392.3817608,25.18634447,105.0001326,1,2012,6,3,5,0,1,0.2063591,0,0.04347826,0,23,10,0,10,1,0,1
0,0,1,22,3,0,13,28,0,0,5,0,0,4,0,1,19009,376990,392.4082867,25.18634447,105.010743,1,2012,6,3,5,0,1,0.20623054,0,0.041666668,0,24,10,0,10,1,0,1
0,0,1,22,1,0,27,0,0,0,4,0,0,3,0,1,19016,376990,392.4082867,25.18634447,105.010743,1,2012,6,3,7,0,0,0.20610212,0,0.11111111,0,324,8,0,8,1,0,1
0,0,1,22,1,0,142,6,0,0,4,0,0,3,0,1,19098,376990,392.4215496,25.18899706,105.0160482,1,2012,6,3,8,0,0,0.20597386,0,0.054054055,0,74,8,0,8,1,0,1
0,0,1,22,1,0,2,0,0,0,2,0,0,1,0,1,19005,376990,392.4215496,25.18899706,105.0160482,1,2012,6,3,10,0,0,0.20584577,0,0.19285715,0.2,140,4,0,4,1,0,1
0,0,1,22,1,0,23,12,0,0,3,0,0,2,0,1,19089,376990,392.4507281,25.19164965,105.0187008,1,2012,6,3,11,0,0,0.20571783,0,0.053333335,0,75,6,0,6,1,0,1
0,0,1,22,1,0,4,0,0,0,2,0,0,1,0,1,19043,376990,392.4507281,25.19164965,105.0187008,1,2012,6,3,12,0,1,0.20559007,0,0.05263158,0,76,4,0,4,1,0,1
0,0,1,22,1,0,60,0,0,0,5,0,0,4,0,1,19033,376990,392.4507281,25.19164965,105.0187008,1,2012,6,3,12,0,0,0.20546244,0,0.04,0,25,10,0,10,1,0,1
0,0,1,22,1,0,4,0,0,0,2,0,0,1,0,1,19045,376990,392.4507281,25.19164965,105.0187008,1,2012,6,3,12,0,0,0.20533499,0,0.051948052,0,77,4,0,4,1,0,1
0,0,1,22,1,0,0,0,0,0,2,0,0,0,0,2,18979,376990,392.4507281,25.19164965,105.0187008,1,2012,6,3,13,0,0,0.20520769,0,0.19148937,0.2,141,4,0,4,1,0,1
0,0,1,22,1,0,199,0,0,0,3,0,0,2,0,1,19058,376990,392.4507281,25.19164965,105.0187008,1,2012,6,3,14,0,0,0.20508054,0,0.051282052,0,78,6,0,6,1,0,1
0,0,1,22,2,0,6,0,0,0,3,0,0,2,0,1,21700,376990,392.4507281,25.19164965,105.0187008,1,2012,6,3,15,0,0,0.20495357,0,0.07798165,0,109,6,0,6,2,0,1
0,0,1,22,1,0,15,0,0,0,2,0,0,1,0,1,19049,376990,392.4507281,25.19164965,105.0187008,1,2012,6,3,15,0,0,0.20482673,0,0.05,0,80,4,0,4,1,0,1
0,0,1,22,1,0,109,0,0,0,5,0,0,4,0,1,19039,376990,392.4507281,25.19164965,105.0187008,1,2012,6,3,19,0,0,0.20470007,0,0.03846154,0,26,10,0,10,1,0,1
0,0,1,22,2,0,50,0,0,0,2,0,0,1,0,1,19009,376990,392.4507281,25.19164965,105.0187008,1,2012,6,3,21,0,0,0.20457354,0,0.11076923,0,325,10,0,6,1,0,1
0,0,1,22,1,0,51,0,0,0,3,0,0,2,0,1,19182,376990,392.4507281,25.19164965,105.0187008,0,2012,6,4,1,1,0,0.2044472,0,0.078947365,0.2,38,6,0,6,1,0,2
0,0,1,22,1,0,59,0,0,0,2,0,0,1,0,1,19053,376990,392.4507281,25.19164965,105.0187008,0,2012,6,4,2,0,1,0.20432098,0,0.07692308,0.2,39,4,0,4,1,0,2
0,0,1,22,1,0,110,34,5,0,2,0,0,6,0,1,19013,376992,392.5255708,25.19947373,105.0340591,1,2012,6,4,2,0,0,0.20419495,0,0.11042945,0,326,14,0,14,1,0,2
0,0,1,22,1,0,280,0,0,0,11,0,0,10,0,1,19096,376992,392.5255708,25.19947373,105.0340591,1,2012,6,4,2,0,0,0.20406905,0,0.04,0,25,22,0,22,1,0,2
0,0,1,22,1,0,0,17,0,0,2,0,0,1,0,1,18989,376992,392.4963925,25.19947373,105.0340591,1,2012,6,4,3,0,1,0.20394331,0,0.03846154,0,26,4,0,4,1,0,2
0,0,1,22,1,0,0,8,0,0,3,0,0,2,0,1,18990,376992,392.5070028,25.19947373,105.0340591,0,2012,6,4,4,0,0,0.20381774,0,0.075,0.2,40,6,0,6,1,0,2
0,0,1,22,1,0,1,0,0,0,1,0,0,1,0,0,1,376992,392.5070028,25.19947373,105.0340591,1,2012,6,4,5,0,0,0.2036923,0,0.19014084,0,142,2,0,2,1,0,2
0,0,1,22,1,0,2,0,0,0,2,0,0,1,0,1,19058,376992,392.5070028,25.19947373,105.0340591,0,2012,6,4,5,0,0,0.20356704,0,0.07317073,0,41,4,0,4,1,0,2
0,0,1,22,1,0,4,0,0,0,2,0,0,2,0,0,1508,376992,392.5070028,25.19947373,105.0340591,1,2012,6,4,5,0,0,0.20344192,0,0.110091746,0,327,4,0,4,1,0,2
0,0,1,22,2,0,27,0,0,0,1,0,0,1,0,0,406,376992,392.5070028,25.19947373,105.0340591,1,2012,6,4,5,0,1,0.20331696,0,0.1097561,0,328,8,0,4,1,0,2
0,0,1,22,1,0,380,1,0,0,5,0,0,4,0,1,19066,376990,392.5064325,25.19960742,105.0346163,1,2012,6,4,6,0,1,0.20319214,0,0.10942249,0,329,10,0,10,1,0,2
0,0,1,22,1,0,13,0,0,0,5,0,0,4,0,1,19108,376990,392.5064325,25.19960742,105.0346163,1,2012,6,4,7,0,0,0.20306748,0,0.037037037,0,27,10,0,10,1,0,2
0,0,1,22,1,0,19,0,0,0,4,0,0,3,0,1,19194,376990,392.5064325,25.19960742,105.0346163,1,2012,6,4,10,0,0,0.20294298,0,0.049382716,0,81,8,0,8,1,0,2
0,0,1,22,1,0,16,0,0,0,3,0,0,2,0,1,19065,376990,392.5064325,25.19960742,105.0346163,1,2012,6,4,11,0,1,0.20281863,0,0.048780486,0,82,6,0,6,1,0,2
0,0,1,22,1,0,6,0,0,0,1,0,0,1,0,0,410,376990,392.5064325,25.19960742,105.0346163,1,2012,6,4,11,0,1,0.20269443,0,0.04819277,0,83,2,0,2,1,0,2
0,0,1,22,1,0,0,19,0,0,1,0,0,1,0,0,100,376990,392.5409162,25.19960742,105.0319637,1,2012,6,4,12,0,1,0.20257038,0,0.04761905,0,84,2,0,2,1,0,2
0,0,1,22,1,0,2,0,0,0,2,0,0,1,0,1,19029,376990,392.5409162,25.19960742,105.0319637,1,2012,6,4,12,0,0,0.20244649,0,0.10909091,0,330,4,0,4,1,0,2
0,0,1,22,2,0,372,0,0,0,3,0,0,2,0,1,21793,376990,392.5409162,25.19960742,105.0319637,1,2012,6,5,0,1,0,0.20232274,0,0.0952381,0,105,6,0,6,2,0,3
0,0,1,22,1,0,0,0,0,0,2,0,0,0,0,2,1,376990,392.5409162,25.19960742,105.0319637,1,2012,6,5,1,0,0,0.20219915,0,0.10876133,0,331,4,4,4,1,0,3
0,0,1,22,1,0,118,0,0,0,3,0,0,2,0,1,19199,376990,392.5409162,25.19960742,105.0319637,1,2012,6,5,10,0,0,0.20195241,0,0.047058824,0,85,6,0,6,1,0,3
0,0,1,22,1,0,6,0,0,0,2,0,0,1,0,1,19070,376990,392.5409162,25.19960742,105.0319637,1,2012,6,5,10,0,1,0.20182927,0,0.046511628,0,86,4,0,4,1,0,3
0,0,1,22,1,0,27,0,0,0,2,0,0,1,0,1,19071,376990,392.5409162,25.19960742,105.0319637,1,2012,6,5,10,0,1,0.20170628,0,0.04597701,0,87,4,0,4,1,0,3
0,0,1,22,1,0,4,0,0,0,2,0,0,1,0,1,19072,376990,392.5409162,25.19960742,105.0319637,1,2012,6,5,11,0,1,0.20158343,0,0.045454547,0,88,4,0,4,1,0,3
0,0,1,22,1,0,49,32,0,0,11,0,0,10,0,1,19337,376990,392.6204939,25.20226001,105.0744052,1,2012,6,5,11,0,0,0.20146075,0,0.10843374,0,332,22,0,22,1,0,3
0,0,1,22,1,0,53,0,0,0,3,0,0,2,0,1,19085,376990,392.6204939,25.20226001,105.0744052,1,2012,6,5,13,0,0,0.2013382,0,0.04494382,0,89,6,0,6,1,0,3
0,0,1,22,1,0,6,0,0,0,1,0,0,1,0,0,476,376990,392.6204939,25.20226001,105.0744052,1,2012,6,5,13,0,0,0.2012158,0,0.10810811,0,333,2,0,2,1,0,3
0,0,1,22,1,0,41,0,0,0,3,0,0,2,0,1,19015,376990,392.6204939,25.20226001,105.0744052,1,2012,6,5,13,0,0,0.20109355,0,0.044444446,0,90,6,0,6,1,0,3
0,0,1,22,1,0,8,0,0,0,1,0,0,1,0,0,416,376990,392.6204939,25.20226001,105.0744052,1,2012,6,5,14,0,1,0.20097147,0,0.043956045,0,91,2,0,2,1,0,3
1,0,1,22,1,0,65,0,0,0,4,0,0,3,0,1,19207,376990,392.6204939,25.20226001,105.0744052,1,2012,6,5,15,0,1,0.20084952,0,0.04347826,0,92,8,0,8,1,0,3
1,0,1,22,2,0,38,0,0,0,5,0,0,4,0,1,21860,376990,392.6204939,25.20226001,105.0744052,1,2012,6,5,15,0,0,0.20133415,0,0.07692308,0,117,10,0,10,2,1,3
1,0,1,22,1,0,6,0,0,0,1,0,0,1,0,0,419,376990,392.6204939,25.20226001,105.0744052,1,2012,6,5,15,0,0,0.20181818,0,0.06382979,0.2,94,2,0,2,1,1,3
0,0,1,22,1,0,6,0,0,0,2,0,0,1,0,1,19080,376990,392.6204939,25.20226001,105.0744052,1,2012,6,5,20,0,1,0.20230164,0,0.07368421,0.2,95,4,0,4,1,1,3
0,0,1,22,1,0,0,117,0,0,1,0,0,1,0,0,141,376990,392.697419,25.21817555,105.0744052,1,2012,6,5,20,0,0,0.20217918,0,0.18881118,0,143,2,0,2,1,0,3
0,0,1,22,1,0,2,0,0,0,2,0,0,1,0,1,19081,376990,392.697419,25.21817555,105.0744052,1,2012,6,5,20,0,0,0.20205687,0,0.072916664,0.2,96,4,0,4,1,0,3
0,0,1,22,1,0,0,4,0,0,3,0,0,2,0,1,19009,376990,392.697419,25.21817555,105.0744052,0,2012,6,6,0,1,0,0.20193471,0,0.071428575,0,42,6,0,6,1,0,4
0,0,1,22,1,0,11,0,0,0,2,0,0,1,0,1,19083,376990,392.697419,25.21817555,105.0744052,0,2012,6,6,3,0,1,0.20181268,0,0.069767445,0,43,4,0,4,1,0,4
0,0,1,22,1,0,10,0,0,0,2,0,0,1,0,1,19044,376990,392.697419,25.21817555,105.0744052,0,2012,6,6,4,0,1,0.20169082,0,0.06818182,0,44,4,0,4,1,0,4
0,0,1,22,1,0,40,0,0,0,3,0,0,2,0,1,19051,376990,392.697419,25.21817555,105.0744052,0,2012,6,6,4,0,1,0.2015691,0,0.06666667,0,45,6,0,6,1,0,4
0,0,1,22,1,0,0,0,0,0,1,0,0,0,0,1,19012,376990,392.697419,25.21817555,105.0744052,0,2012,6,6,5,0,1,0.20144753,0,0.06521739,0,46,2,0,2,1,0,4
0,0,1,22,1,0,15,5,0,0,3,0,0,2,0,1,19135,376990,392.7053768,25.21817555,105.0770577,1,2012,6,6,11,0,0,0.20324714,0.6,0.072164945,0,97,6,0,6,1,0,4
0,0,1,22,1,0,23,0,0,0,3,0,0,2,0,1,19088,376990,392.7053768,25.21817555,105.0770577,1,2012,6,6,11,0,1,0.203125,0.4,0.071428575,0,98,6,0,6,1,0,4
0,0,1,22,1,0,26,0,0,0,1,0,0,1,0,0,425,376990,392.7053768,25.21817555,105.0770577,1,2012,6,6,12,0,1,0.203003,0.2,0.07070707,0,99,2,0,2,1,0,4
0,0,1,22,1,0,0,19,0,0,1,0,0,1,0,0,102,376990,392.7531234,25.22082814,105.0876681,1,2012,6,6,12,0,1,0.20288116,0,0.07,0,100,2,0,2,1,0,4
0,0,1,22,1,0,2,0,0,0,2,0,0,1,0,1,19090,376990,392.7531234,25.22082814,105.0876681,0,2012,6,6,12,0,0,0.20275944,0,0.06382979,0,47,4,0,4,1,0,4
0,0,1,22,2,0,32,0,0,0,2,0,0,1,0,1,19091,376990,392.7531234,25.22082814,105.0876681,1,2012,6,6,12,0,0,0.2026379,0,0.06930693,0,101,10,0,6,1,0,4
0,0,1,22,1,0,2,0,0,0,1,0,0,1,0,0,429,376990,392.7531234,25.22082814,105.0876681,1,2012,6,6,13,0,1,0.20251648,0,0.068627454,0,102,2,0,2,1,0,4
0,0,1,22,2,0,17,0,0,0,3,0,0,2,0,1,21685,376990,392.7531234,25.22082814,105.0876681,1,2012,6,7,6,1,0,0.20239522,0,0.0882353,0.2,85,6,0,6,2,0,5
0,0,1,22,1,0,54,0,0,0,3,0,0,2,0,1,19030,376990,392.7531234,25.22082814,105.0876681,1,2012,6,7,11,0,0,0.20275119,0.2,0.067961164,0,103,6,0,6,1,0,5
0,0,1,22,1,0,4,0,0,0,2,0,0,1,0,1,19096,376990,392.7531234,25.22082814,105.0876681,1,2012,6,7,13,0,1,0.20263001,0.2,0.067307696,0,104,4,0,4,1,0,5
0,0,1,22,2,0,6,0,0,0,2,0,0,2,0,0,3597,376990,392.7531234,25.22082814,105.0876681,0,2012,6,8,1,1,0,0.20250896,0.2,0.08900524,0,95.5,4,0,4,2,0,6
0,0,1,22,2,0,10,0,0,0,3,0,0,2,0,1,19112,376990,392.7531234,25.22082814,105.0876681,1,2012,6,8,2,0,0,0.20238806,0.2,0.10778443,0,334,18,0,10,1,0,6
0,0,1,22,1,0,2,0,0,0,2,0,0,1,0,1,19099,376990,392.7531234,25.22082814,105.0876681,1,2012,6,8,3,0,1,0.2022673,0.2,0.10746269,0,335,4,0,4,1,0,6
0,0,1,22,2,0,19,2,0,0,4,0,0,3,0,1,19108,376998,392.7447891,25.22029295,105.0854381,1,2012,6,8,11,0,0,0.2021467,0,0.09750567,0,220.5,14,0,10,2,0,6
0,0,1,22,1,0,11,0,0,0,2,0,0,1,0,1,19102,376998,392.7447891,25.22029295,105.0854381,1,2012,6,8,11,0,0,0.20202622,0,0.06603774,0,106,4,0,4,1,0,6
0,0,1,22,1,0,4,0,0,0,2,0,0,1,0,1,19103,376998,392.7447891,25.22029295,105.0854381,1,2012,6,8,13,0,1,0.20190589,0,0.06542056,0,107,4,0,4,1,0,6
0,0,1,22,1,0,6,0,0,0,1,0,0,1,0,0,436,376998,392.7447891,25.22029295,105.0854381,1,2012,6,8,13,0,1,0.20178571,0,0.06481481,0,108,2,0,2,1,0,6
0,0,1,22,1,0,18,0,0,0,3,0,0,2,0,1,19235,376998,392.7447891,25.22029295,105.0854381,1,2012,6,8,14,0,1,0.20166567,0,0.06422018,0,109,6,0,6,1,0,6
0,0,1,22,2,0,9,0,0,0,4,0,0,3,0,1,21773,376998,392.7447891,25.22029295,105.0854381,1,2012,6,8,16,0,0,0.20154577,0,0.08267716,0,127,8,0,8,2,0,6
0,0,1,22,1,0,10,0,0,0,2,0,0,1,0,1,19107,376998,392.7447891,25.22029295,105.0854381,1,2012,6,8,16,0,0,0.20142603,0,0.06306306,0,111,4,0,4,1,0,6
0,0,1,22,2,0,45,0,0,0,5,0,0,4,0,1,19082,377018,392.7239548,25.21895506,105.0798636,1,2012,6,8,22,0,0,0.20130642,0,0.09859155,0,71,16,0,12,1,0,6
0,0,1,22,1,0,18,0,0,0,4,0,0,3,0,1,1510,377018,392.7239548,25.21895506,105.0798636,1,2012,6,8,22,0,0,0.20118694,0,0.10682493,0,337,8,0,8,1,0,6
0,0,1,22,1,0,7,0,0,0,2,0,0,1,0,1,19042,377018,392.7239548,25.21895506,105.0798636,1,2012,6,8,22,0,0,0.20106761,0,0.097222224,0,72,4,0,4,1,0,6
0,0,1,22,1,0,51,0,0,0,2,0,0,1,0,1,19040,377018,392.7239548,25.21895506,105.0798636,1,2012,6,8,23,0,1,0.20094843,0,0.09589041,0,73,4,0,4,1,0,6
0,0,1,22,1,0,17,0,0,0,2,0,0,1,0,1,19104,377018,392.7239548,25.21895506,105.0798636,1,2012,6,8,23,0,1,0.20082939,0,0.0945946,0,74,4,0,4,1,0,6
0,0,1,22,1,0,0,0,0,0,2,0,0,0,0,1,19037,377018,392.7239548,25.21895506,105.0798636,1,2012,6,8,23,0,1,0.20071048,0,0.093333334,0,75,4,0,4,1,0,6
0,0,1,22,1,0,24,0,0,0,3,0,0,1,0,2,19092,377018,392.7239548,25.21895506,105.0798636,1,2012,6,8,23,0,1,0.20059171,0,0.09210526,0,76,6,0,6,1,0,6
0,0,1,22,1,0,4,0,0,0,2,0,0,1,0,1,19056,377018,392.7239548,25.21895506,105.0798636,1,2012,6,8,23,0,0,0.2004731,0,0.10650887,0,338,4,0,4,1,0,6
0,0,1,22,1,0,4,0,0,0,2,0,0,1,0,1,19117,377018,392.7239548,25.21895506,105.0798636,1,2012,6,9,0,1,0,0.2003546,0,0.0625,0,112,4,0,4,1,0,7
0,0,1,22,1,0,21,0,0,0,2,0,0,1,0,1,19118,377018,392.7239548,25.21895506,105.0798636,1,2012,6,9,1,0,1,0.20023626,0,0.061946902,0,113,4,0,4,1,0,7
0,0,1,22,1,0,8,0,0,0,1,0,0,1,0,0,443,377018,392.7239548,25.21895506,105.0798636,1,2012,6,9,1,0,1,0.20011806,0,0.06140351,0,114,2,0,2,1,0,7
0,0,1,22,1,0,22,0,0,0,2,0,0,1,0,1,19120,377018,392.7239548,25.21895506,105.0798636,1,2012,6,9,2,0,1,0.2,0,0.060869563,0,115,4,0,4,1,0,7
0,0,1,22,1,0,4,0,0,0,1,0,0,1,0,0,445,377018,392.7239548,25.21895506,105.0798636,1,2012,6,9,2,0,1,0.19988208,0,0.060344826,0,116,2,0,2,1,0,7
0,0,1,22,1,0,5,7,0,0,3,0,0,2,0,1,19053,377018,392.7398692,25.22160746,105.0851683,1,2012,6,9,8,0,0,0.1997643,0,0.10619469,0,339,6,0,6,1,0,7
0,0,1,22,1,0,212,0,0,0,2,0,0,1,0,1,19123,377018,392.7398692,25.22160746,105.0851683,1,2012,6,9,12,0,0,0.19964664,0,0.05982906,0,117,4,0,4,1,0,7
0,0,1,22,1,0,10,0,0,0,2,0,0,1,0,1,19124,377018,392.7398692,25.22160746,105.0851683,1,2012,6,9,13,0,1,0.19952914,0,0.059322033,0,118,4,0,4,1,0,7
0,0,1,22,2,0,97,8,0,0,5,0,0,4,0,1,19126,377018,392.7584359,25.22425985,105.0904731,1,2012,6,9,14,0,0,0.19941176,0,0.105882354,0,340,16,0,12,1,0,7
0,0,1,22,1,0,18,0,0,0,2,0,0,1,0,1,19127,377018,392.7584359,25.22425985,105.0904731,1,2012,6,9,14,0,0,0.19929454,0,0.05882353,0,119,4,0,4,1,0,7
0,0,1,22,1,0,4,0,0,0,2,0,0,1,0,1,19128,377018,392.7584359,25.22425985,105.0904731,1,2012,6,9,15,0,1,0.19917744,0,0.058333334,0,120,4,0,4,1,0,7
0,0,1,22,2,0,88,0,0,0,3,0,0,2,0,1,21787,377018,392.7584359,25.22425985,105.0904731,1,2012,6,9,15,0,0,0.19906048,0,0.078947365,0,133,6,0,6,2,0,7
0,0,1,22,1,0,2,0,0,0,2,0,0,1,0,1,19130,377018,392.7584359,25.22425985,105.0904731,1,2012,6,9,16,0,0,0.19894366,0,0.057377048,0,122,4,0,4,1,0,7
0,0,1,22,1,0,124,34,0,0,3,0,0,2,0,1,19079,377018,392.7080405,25.21630267,105.0798636,1,2012,6,9,16,0,0,0.19882698,0,0,0,13,6,0,6,1,0,7
0,0,1,22,1,0,119,0,0,0,2,0,0,1,0,1,19056,377018,392.7080405,25.21630267,105.0798636,1,2012,6,9,18,0,1,0.19917984,0.2,0,0,14,4,0,4,1,0,7
0,0,1,22,1,0,0,0,0,0,2,0,0,0,0,1,19129,377018,392.7080405,25.21630267,105.0798636,1,2012,6,9,21,0,1,0.19906323,0.2,0,0,15,4,0,4,1,0,7
0,0,1,22,1,0,10,0,0,0,5,0,0,2,0,2,19191,377018,392.7080405,25.21630267,105.0798636,1,2012,6,9,21,0,0,0.19894676,0.2,0.10557185,0,341,10,0,10,1,0,7
0,0,1,22,1,0,27,0,0,0,2,0,0,1,0,1,19135,377018,392.7080405,25.21630267,105.0798636,1,2012,6,9,21,0,0,0.19883041,0.2,0.05691057,0,123,4,0,4,1,0,7
0,0,1,22,1,0,17,0,0,0,2,0,0,1,0,1,19136,377018,392.7080405,25.21630267,105.0798636,1,2012,6,10,5,1,1,0.1987142,0.2,0.05645161,0,124,4,0,4,1,0,1
0,0,1,22,1,0,29,27,0,0,8,0,0,7,0,1,19065,377018,392.7716979,25.22425985,105.0957779,1,2012,6,10,5,0,0,0.19859813,0,0,0,16,16,0,16,1,0,1
0,0,1,22,2,0,26,0,0,0,6,0,0,4,0,1,19230,377019,392.7706561,25.22419295,105.0954992,1,2012,6,10,5,0,0,0.1984822,0,0.049295776,0,71,18,0,14,2,0,1
0,0,1,22,1,0,8,0,0,0,1,0,0,1,0,0,455,377019,392.7706561,25.22419295,105.0954992,1,2012,6,10,5,0,0,0.19836639,0,0.055555556,0,126,2,0,2,1,0,1
0,0,1,22,1,0,74,16,0,0,3,0,0,2,0,1,19062,377020,392.8067477,25.22677842,105.1058299,1,2012,6,10,5,0,0,0.1981352,0,0,0,18,14,0,10,1,0,1
0,0,1,22,1,0,3,9,0,0,3,0,0,2,0,1,19192,377020,392.8253143,25.2294308,105.1084823,1,2012,6,10,5,0,0,0.1980198,0,0.05511811,0,127,6,0,6,1,0,1
0,0,1,22,1,0,5,0,0,0,2,0,0,1,0,1,19207,377020,392.8253143,25.2294308,105.1084823,1,2012,6,10,5,0,1,0.19790454,0,0.0546875,0,128,4,0,4,1,0,1
0,0,1,22,1,0,6,0,0,0,2,0,0,1,0,1,19145,377020,392.8253143,25.2294308,105.1084823,1,2012,6,10,5,0,1,0.19778942,0,0.054263566,0,129,4,0,4,1,0,1
0,0,1,22,1,0,0,0,0,0,2,0,0,0,0,2,19140,377020,392.8253143,25.2294308,105.1084823,1,2012,6,10,5,0,0,0.19767442,0,0.1875,0,144,4,0,4,1,0,1
0,0,1,22,2,0,17,10,0,0,3,0,0,2,0,1,19147,377020,392.8306191,25.2294308,105.1084823,1,2012,6,10,6,0,0,0.19755957,0,0.0911017,0,236,6,0,6,2,0,1
0,0,1,22,3,0,22,0,0,0,3,0,0,2,0,1,19085,377020,392.8306191,25.2294308,105.1084823,1,2012,6,10,8,0,0,0.19744483,0,0.10495627,0,343,38,0,14,1,0,1
0,0,1,22,1,0,0,0,0,0,2,0,0,0,0,2,19145,377020,392.8306191,25.2294308,105.1084823,1,2012,6,10,9,0,0,0.19733024,0,0,0,7,4,0,4,1,0,1
0,0,1,22,1,0,82,0,0,0,3,0,0,2,0,1,19070,377020,392.8306191,25.2294308,105.1084823,1,2012,6,10,10,0,0,0.19721578,0,0,0,14,6,0,6,1,0,1
0,0,1,22,1,0,16,0,0,0,4,0,0,3,0,1,19283,377020,392.8306191,25.2294308,105.1084823,1,2012,6,10,11,0,0,0.19710144,0,0.053435113,0,131,8,0,8,1,0,1
0,0,1,22,1,0,2,0,0,0,2,0,0,1,0,1,19154,377020,392.8306191,25.2294308,105.1084823,1,2012,6,10,12,0,1,0.19698726,0,0.053030305,0,132,4,0,4,1,0,1
0,0,1,22,1,0,4,0,0,0,2,0,0,1,0,1,19155,377020,392.8306191,25.2294308,105.1084823,1,2012,6,10,12,0,1,0.19687319,0,0.05263158,0,133,4,0,4,1,0,1
0,0,1,22,1,0,18,0,0,0,2,0,0,1,0,1,19156,377020,392.8306191,25.2294308,105.1084823,1,2012,6,10,12,0,1,0.19675925,0,0.052238807,0,134,4,0,4,1,0,1
0,0,1,22,2,0,207,0,0,0,4,0,0,2,0,2,19168,377020,392.8306191,25.2294308,105.1084823,1,2012,6,10,12,0,0,0.19664545,0,0,0,8,14,0,10,1,0,1
0,0,1,22,2,0,8,0,0,0,3,0,0,2,0,1,21749,377020,392.8306191,25.2294308,105.1084823,1,2012,6,10,20,0,0,0.19653179,0,0.08571429,0,87.5,6,0,6,2,0,1
0,0,1,22,1,0,2,0,0,0,2,0,0,1,0,1,19097,377020,392.8306191,25.2294308,105.1084823,1,2012,6,10,21,0,0,0.19641826,0,0.18620689,0,145,4,0,4,1,0,1
0,0,1,22,1,0,3,0,0,0,2,0,0,1,0,1,19098,377020,392.8306191,25.2294308,105.1084823,1,2012,6,10,21,0,1,0.19630484,0,0.1849315,0,146,4,0,4,1,0,1
0,0,1,22,1,0,49,0,0,0,3,0,0,2,0,1,19173,377020,392.8306191,25.2294308,105.1084823,1,2012,6,10,21,0,0,0.19619158,0,0.05185185,0,135,6,0,6,1,0,1
0,0,1,22,1,0,11,0,0,0,3,0,0,2,0,1,19094,377020,392.8306191,25.2294308,105.1084823,1,2012,6,11,3,1,0,0.19607843,0,0.2,0.2,5,6,0,6,1,0,2
0,0,1,22,1,0,642,0,0,0,14,0,0,12,0,2,19297,377020,392.8306191,25.2294308,105.1084823,1,2012,6,11,3,0,0,0.19596542,0,0.033333335,0,30,28,0,28,1,0,2
