build_failed,gh_is_pr,git_prev_commit_resolution_status,gh_team_size,git_num_all_built_commits,gh_num_commit_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,year_of_start,month_of_start,day_of_start,hour_of_start,elapsed_days_last_build,same_committer,proj_fail_rate_history,proj_fail_rate_recent,comm_fail_rate_history,comm_fail_rate_recent,comm_avg_experience,totalNumberOfRevisions,no_config_edited,num_files_edited,num_distinct_authors,prev_build_result,day_week
0,0,2,45,18,0,8841,0,46,240,249,0,0,446,84,18,4463,49611,598.3552035,47.75150672,134.1234807,1,2013,9,4,11,-1,0,0,0,0,0,0,115,0,17,1,0,4
0,0,2,45,1,0,19,0,0,0,1,0,0,1,0,0,34,49381,601.1421397,47.97391709,134.7481825,1,2013,9,4,11,-1,0,0,0,0,0,0,1,0,1,1,0,4
0,0,1,45,1,0,58,0,0,0,3,0,0,3,0,0,218,49364,598.9587554,47.38270805,135.179483,1,2013,9,4,13,0,1,0.42857143,0.4,0.5,0.6,6,3,1,3,1,0,4
0,0,1,45,1,0,31,0,0,0,1,0,0,1,0,0,3,49633,598.0899805,47.7303407,134.06403,1,2013,9,4,13,0,1,0,0,0,0,1,1,0,1,1,0,4
0,0,1,45,1,0,1,0,0,0,1,0,0,1,0,0,180,49633,598.0899805,47.7303407,134.06403,1,2013,9,4,16,0,1,0,0,0,0,2,1,0,1,1,0,4
0,0,1,45,7,0,21,93,0,0,9,0,0,9,0,0,1068,49386,601.1420241,47.96906006,134.7547888,1,2013,9,4,18,0,1,0,0,0,0,1,18,0,12,1,0,4
1,0,1,45,2,0,28,0,1,0,2,0,0,3,0,0,83,49399,600.9230956,47.95643637,134.699083,1,2013,9,4,18,0,0,0,0,0,0,0,3,0,3,1,0,4
1,0,1,45,1,0,12,0,0,0,2,0,0,2,0,0,180,49399,600.9230956,47.95643637,134.699083,1,2013,9,4,18,0,1,0.5,0.5,1,1,1,2,0,2,1,1,4
0,0,2,45,1,0,40,0,1,0,3,0,0,4,0,0,247,49400,600.9109312,47.95546559,134.6963563,1,2013,9,4,19,-1,0,0,0,0,0,0,1,0,1,1,0,4
1,0,1,45,1,0,2,0,0,0,1,0,0,1,0,0,108,49380,601.1543135,47.97488862,134.7509113,1,2013,9,4,21,0,0,0,0,0,0,0,1,0,1,1,0,4
0,0,2,45,1,0,2,0,0,0,1,0,0,1,0,0,109,49399,600.9230956,47.95643637,134.699083,1,2013,9,4,22,-1,0,0,0,0,0,0,4,0,4,1,0,4
1,0,1,45,1,0,92,390,1,3,13,0,0,17,0,2,914,49360,599.3314425,47.73095624,134.4813614,1,2013,9,4,23,0,1,0,0,0,0,1,18,2,18,1,0,4
1,0,1,45,1,0,9,30,0,0,3,0,0,3,0,0,301,49354,599.0193297,47.6557118,134.3761397,1,2013,9,5,7,1,1,0.5,0.5,0.5,0.5,2,3,0,3,1,1,5
0,0,1,45,2,0,20,0,0,0,3,0,0,3,0,0,213,49407,600.8257939,47.94867124,134.6772725,1,2013,9,5,9,1,0,0,0,0,0,0,3,0,3,1,0,5
0,0,2,45,1,0,19,93,0,0,9,0,0,9,0,0,1077,49404,600.9230022,47.95158287,134.7056918,1,2013,9,5,10,-1,0,0,0,0,0,0,5,0,5,1,0,5
1,0,1,45,2,0,17,0,0,0,5,0,0,3,2,0,262,49402,600.8866038,47.95352415,134.6909032,1,2013,9,5,11,1,0,0,0,0,0,0,5,0,5,1,0,5
1,0,2,45,1,0,17,0,0,0,5,0,0,3,2,0,266,49407,600.8865141,47.94867124,134.6975125,1,2013,9,5,13,-1,0,0,0,0,0,0,9,0,9,1,0,5
1,0,1,45,1,0,2,0,0,0,1,0,0,1,0,0,28,49407,600.8865141,47.94867124,134.6975125,1,2013,9,5,13,0,0,1,1,0,0,0,1,0,1,1,1,5
0,0,1,45,1,0,5,0,0,0,1,0,0,1,0,0,29,49408,600.8743523,47.94770078,134.6947863,1,2013,9,5,14,0,1,1,1,1,1,1,1,0,1,1,1,5
1,0,1,45,8,0,50,89,0,0,15,0,0,15,0,0,401,49361,598.346873,47.5881769,134.2355301,1,2013,9,5,15,0,1,0.6666667,0.6666667,0.6666667,0.6666667,3,18,1,16,1,1,5
1,0,1,45,3,0,48,0,0,0,6,0,0,3,1,2,719,49407,600.8865141,47.94867124,134.6975125,1,2013,9,5,16,0,0,0.6666667,0.6666667,0,0,0,9,2,7,1,0,5
0,0,2,45,1,0,20,0,0,0,3,0,0,3,0,0,222,49415,600.789234,47.94090863,134.6757058,1,2013,9,5,18,-1,0,0,0,0,0,0,19,2,19,1,0,5
1,0,1,45,1,0,26,0,0,0,2,0,0,2,0,0,704,49406,600.8986763,47.94964174,134.7002388,1,2013,9,5,18,0,0,0.5,0.5,0,0,0.5,474,0,60,2,0,5
0,0,1,45,1,0,2,0,0,0,1,0,0,1,0,0,187,49407,600.8865141,47.94867124,134.6975125,1,2013,9,5,18,0,0,0,0,0,0,0,1,0,1,1,0,5
1,0,2,45,2,0,57,0,0,0,11,0,0,6,3,2,795,49409,600.8621911,47.94673035,134.6920602,1,2013,9,5,19,-1,0,0,0,0,0,0,20,0,18,1,0,5
1,0,2,45,1,0,21,0,0,0,3,0,0,3,0,0,228,49417,600.764919,47.93896837,134.6702552,1,2013,9,5,19,-1,0,0,0,0,0,0,17,0,17,1,0,5
1,0,1,45,1,0,22,0,0,0,2,0,0,2,0,0,48,49406,600.8986763,47.94964174,134.7002388,1,2013,9,5,19,0,0,0.6666667,0.6666667,0.5,0.5,2,2,0,2,1,1,5
1,0,1,45,1,0,6,0,0,0,2,0,0,2,0,0,264,49409,600.8621911,47.94673035,134.6920602,1,2013,9,5,19,0,1,1,1,1,1,1,2,0,2,1,1,5
1,0,1,45,1,0,0,0,0,0,0,0,0,1,0,0,22,49409,600.8621911,47.94673035,134.6920602,1,2013,9,5,19,0,1,1,1,1,1,2,1,0,1,1,1,5
1,0,1,45,1,0,1,0,0,0,1,0,0,1,0,0,194,49417,600.764919,47.93896837,134.6702552,1,2013,9,5,20,0,1,1,1,1,1,1,1,0,1,1,1,5
1,0,1,45,1,0,0,0,0,0,1,0,0,0,1,0,11,49415,600.789234,47.94090863,134.6757058,1,2013,9,5,20,0,0,0,0,0,0,0,1,0,1,1,0,5
1,0,1,45,1,0,16,0,0,0,1,0,0,1,0,0,10,49417,600.764919,47.93896837,134.6702552,1,2013,9,5,21,0,1,1,1,1,1,2,1,0,1,1,1,5
1,0,1,45,1,0,0,0,0,0,1,0,0,0,1,0,46,49417,600.764919,47.93896837,134.6702552,1,2013,9,5,22,0,1,1,1,1,1,3,1,0,1,1,1,5
1,0,1,45,1,0,1,0,0,0,1,0,0,1,0,0,36,49417,600.764919,47.93896837,134.6702552,1,2013,9,5,23,0,1,1,1,1,1,4,1,0,1,1,1,5
1,0,1,45,16,1,61,1537,1,0,5,0,0,5,0,0,438,49428,603.6254754,47.24043053,133.6287125,1,2013,9,6,1,0,0,0,0,0,0,0,319,0,29,1,0,6
0,0,1,45,1,0,6,0,0,0,2,0,0,2,0,0,211,49417,600.764919,47.93896837,134.6702552,1,2013,9,6,1,0,0,0,0,0,0,0,2,0,2,1,0,6
1,0,1,45,6,0,161,0,0,0,24,0,0,22,1,1,928,49354,598.4317381,47.59492645,134.254569,1,2013,9,6,2,1,1,0.75,0.75,0.75,0.75,4,36,2,28,1,1,6
0,0,1,45,1,0,13,0,0,0,1,0,0,1,0,0,218,49354,598.4317381,47.59492645,134.254569,1,2013,9,6,3,0,0,0.8,0.8,0,0,0,1,1,1,1,1,6
0,0,1,45,1,0,72,0,0,0,1,0,0,1,0,0,32,49321,598.8321405,47.62677156,134.3443969,1,2013,9,6,4,0,1,0.6666667,0.8,0,0,1,1,0,1,1,0,6
0,0,2,45,1,0,329,489,1,3,46,0,0,49,1,2,1131,49358,598.4440212,47.59106933,134.2639491,1,2013,9,6,5,-1,0,0,0,0,0,0,38,2,38,1,0,6
1,0,1,45,1,0,777,0,0,0,2,0,0,2,0,0,379,49379,601.1664878,47.97586018,134.7536402,1,2013,9,6,6,2,0,0,0,0,0,0,2,0,2,1,0,6
0,0,1,45,1,0,2,0,0,0,1,0,0,1,0,0,31,49358,598.4440212,47.59106933,134.2639491,1,2013,9,6,13,0,0,0,0,0,0,0,1,0,1,1,0,6
0,0,1,45,2,0,132,38,2,0,14,0,0,9,4,2,1287,49452,599.6117447,47.86459597,134.4131683,1,2013,9,6,15,0,0,0,0,0,0,0,21,2,17,1,0,6
0,0,2,45,1,0,124,38,2,0,13,0,0,9,4,2,1292,49393,597.2911141,47.51685462,134.0068431,1,2013,9,6,16,-1,0,0,0,0,0,0,52,2,52,1,0,6
1,0,1,45,1,0,0,0,0,0,3,0,0,0,3,0,27,49393,597.2911141,47.51685462,134.0068431,1,2013,9,6,18,0,0,0,0,0,0,0,3,0,3,1,0,6
0,0,1,45,1,0,30,0,0,0,1,0,0,1,0,0,295,49393,597.2911141,47.51685462,134.0068431,1,2013,9,9,7,3,0,0.5,0.5,0,0,0,1,0,1,1,1,2
1,0,1,45,2,0,67,0,0,0,1,0,0,1,0,0,37,49386,597.3757745,47.52358968,134.0258373,1,2013,9,9,9,3,0,0.5,0.5,0,0,0,4,0,2,1,1,2
1,0,2,45,1,0,47,0,0,0,1,0,0,1,0,0,40,49386,597.3757745,47.52358968,134.0258373,1,2013,9,9,10,-1,0,0,0,0,0,0,2,0,2,1,0,2
1,0,1,45,1,0,52,0,0,0,1,0,0,1,0,0,37,49384,597.3999676,47.52551434,134.0312652,1,2013,9,9,10,3,0,0.5,0.5,0,0,0,1,0,1,1,1,2
0,0,1,45,3,0,38,0,0,0,3,0,0,2,0,1,44,49364,598.9587554,47.38270805,135.179483,1,2013,9,9,12,5,1,0.375,0.4,0.42857143,0.6,7,14,3,6,1,0,2
0,0,1,45,1,0,27,0,0,0,4,0,0,1,0,3,60,49364,598.9587554,47.38270805,135.179483,1,2013,9,9,12,0,1,0.33333334,0.4,0.375,0.6,8,4,1,4,1,0,2
1,0,1,45,1,0,249,0,0,0,1,0,0,1,0,0,115,49385,597.3878708,47.52455199,134.0285512,1,2013,9,9,13,0,0,1,1,0,0,0,1,0,1,1,1,2
1,0,1,45,1,0,43,0,0,0,2,0,0,2,0,0,324,49385,597.3878708,47.52455199,134.0285512,1,2013,9,9,14,0,1,1,1,1,1,1,2,1,2,1,1,2
0,0,1,45,2,0,14,0,0,0,5,0,0,2,3,0,71,49364,598.9587554,47.38270805,135.179483,1,2013,9,9,14,0,1,0.3,0.4,0.33333334,0.6,9,5,2,5,1,0,2
0,0,1,45,18,0,195,164,3,2,38,0,0,19,24,1,1173,49416,597.3571313,47.43402946,133.9039987,1,2013,9,9,15,0,0,0,0,0,0,0,113,1,63,2,0,2
0,0,2,45,1,0,30,0,0,0,1,0,0,1,0,0,296,49384,597.3999676,47.52551434,134.0312652,1,2013,9,9,15,-1,0,0,0,0,0,0,1,0,1,1,0,2
0,0,2,45,1,0,115,154,2,1,39,0,0,19,23,1,1206,49416,597.3571313,47.43402946,133.9039987,1,2013,9,9,18,-1,0,0,0,0,0,0,1,0,1,1,0,2
1,0,1,45,1,0,0,0,0,0,3,0,0,0,3,0,58,49416,597.3571313,47.43402946,133.9039987,1,2013,9,9,18,0,0,0,0,0,0,1,3,0,3,1,0,2
1,0,1,45,1,0,0,24,0,0,1,0,0,1,0,0,6,49385,597.3878708,47.52455199,134.0285512,1,2013,9,9,18,0,0,1,1,0,0,0,1,0,1,1,1,2
1,0,1,45,3,0,47,0,0,0,2,0,0,2,0,0,59,49377,597.4846588,47.53225186,134.0502663,1,2013,9,9,19,0,0,1,1,1,1,1,5,0,3,1,1,2
1,0,1,45,1,0,13,0,0,0,1,0,0,1,0,0,220,49377,597.4846588,47.53225186,134.0502663,1,2013,9,9,19,0,1,1,1,1,1,2,1,1,1,1,1,2
1,0,1,45,4,0,2,271,0,0,25,0,0,25,0,0,269,49377,597.5049112,47.53225186,134.030014,1,2013,9,9,20,0,0,1,1,1,1,1,28,0,26,1,1,2
1,0,1,45,1,0,13,23,0,0,4,0,0,4,0,0,384,49377,597.5656682,47.53225186,134.030014,1,2013,9,10,7,1,0,1,1,1,1,2,4,1,4,1,1,3
0,0,1,45,1,0,13,0,0,0,1,0,0,1,0,0,222,49377,597.5656682,47.53225186,134.030014,1,2013,9,10,9,0,0,1,1,1,1,3,1,1,1,1,1,3
0,0,2,45,1,0,150,154,2,1,41,0,0,21,23,1,1427,49407,597.5469063,47.44267007,133.9081507,1,2013,9,10,11,-1,0,0,0,0,0,0,33,0,33,1,0,3
0,0,2,45,1,0,522,11,0,0,75,0,0,41,24,7,699,49416,597.3571313,47.43402946,133.9039987,1,2013,9,10,13,-1,0,0,0,0,0,0,143,3,143,1,0,3
0,0,2,45,1,0,825,318,0,0,33,0,0,33,0,0,691,49407,597.5469063,47.44267007,133.9081507,1,2013,9,10,14,-1,0,0,0,0,0,0,75,5,75,1,0,3
1,0,1,45,3,0,19,142,2,0,9,0,0,7,1,2,1080,49417,598.8627395,47.5544853,133.9822328,1,2013,9,10,15,0,0,0,0,0,0,0,16,2,12,1,0,3
1,0,1,45,6,0,91,52,1,0,27,0,0,9,15,3,1668,49440,599.2313916,47.53236246,134.0008091,1,2013,9,10,17,0,0,1,1,0,0,0,78,6,42,1,0,3
1,0,1,45,2,0,730,1478,0,29,22,0,0,24,29,0,1280,49148,579.8404818,46.24806706,128.3266867,1,2013,9,10,21,0,0,0,0,0,0,0,53,0,53,1,0,3
1,0,1,45,2,0,262,195,0,3,41,0,0,29,15,0,1383,49124,580.0626985,46.270662,128.389382,1,2013,9,10,22,0,0,0,0,0,0,0,44,0,44,1,0,3
1,0,1,45,1,0,32,1028,0,0,42,0,0,42,0,0,1157,49124,580.0626985,46.270662,128.389382,1,2013,9,10,22,0,1,0.5,0.5,1,1,1,42,0,42,1,1,3
1,0,1,45,1,0,16,0,0,0,7,0,0,2,5,0,366,49124,580.0626985,46.270662,128.389382,1,2013,9,10,23,0,1,0.6666667,0.6666667,1,1,2,7,0,7,1,1,3
1,0,1,45,1,0,6,34,0,0,2,0,0,2,0,0,308,49127,580.0272762,46.26783642,128.3815417,1,2013,9,10,23,0,1,0.75,0.75,1,1,3,2,0,2,1,1,3
1,0,1,45,7,0,40,784,3,0,6,0,0,8,0,0,454,49428,607.5301449,46.87626447,133.2240835,1,2013,9,11,0,5,1,0.33333334,0.33333334,1,1,1,55,0,17,1,1,4
1,0,1,45,1,0,6,146,0,1,17,0,0,18,0,0,226,49127,579.6405235,46.26783642,128.3815417,1,2013,9,11,0,1,1,0.8,0.8,1,1,4,18,0,18,1,1,4
1,0,1,45,1,0,58,0,0,0,10,0,0,9,1,0,803,49118,579.7467324,46.27631418,128.4050654,1,2013,9,11,0,0,0,0.8333333,0.8,0,0,0,10,0,10,1,1,4
1,0,1,45,2,0,0,21,0,0,3,0,0,3,0,0,139,49118,579.5838593,46.25595505,128.3847062,1,2013,9,11,1,0,0,0.85714287,0.8,1,1,5,3,0,3,1,1,4
1,0,1,45,1,0,2,0,0,0,1,0,0,1,0,0,30,49118,579.5838593,46.25595505,128.3847062,1,2013,9,11,7,0,0,0.875,0.8,1,1,1,1,0,1,1,1,4
1,0,1,45,1,0,0,4,0,0,1,0,0,1,0,0,5,49118,579.5838593,46.25595505,128.3847062,1,2013,9,11,7,0,1,0.8888889,0.8,1,1,2,1,0,1,1,1,4
1,0,1,45,1,0,0,8,0,0,1,0,0,1,0,0,53,49118,579.5838593,46.25595505,128.3847062,1,2013,9,11,8,0,1,0.9,0.8,1,1,3,1,0,1,1,1,4
0,0,1,45,3,0,404,0,1,0,1,0,0,2,0,0,95,49148,579.8404818,46.24806706,128.3266867,1,2013,9,11,9,1,0,0,0,0,0,0,10,0,4,1,0,4
1,0,1,45,1,0,8,42,0,0,8,0,0,8,0,0,174,49118,579.5838593,46.25595505,128.3847062,1,2013,9,11,10,0,1,0.90909094,0.8,1,1,4,8,0,8,1,1,4
1,0,1,45,4,0,6,133,0,0,16,0,0,16,0,0,634,49118,579.4006271,46.25595505,128.3847062,1,2013,9,11,14,0,1,0.9166667,0.8,1,1,5,22,0,18,1,1,4
1,0,1,45,1,0,1,0,0,0,1,0,0,1,0,0,31,49148,579.8404818,46.24806706,128.3266867,1,2013,9,11,14,1,0,0,0,0,0,0,1,0,1,1,0,4
1,0,1,45,10,0,194,1528,2,0,8,0,0,10,0,0,487,49425,609.549823,46.65655033,132.4228629,1,2013,9,11,17,0,1,0.5,0.5,1,1,2,112,0,24,1,1,4
1,0,1,45,1,0,0,18,0,0,3,0,0,2,0,1,127,49118,579.4006271,46.25595505,128.3847062,1,2013,9,11,18,0,1,0.9230769,0.8,1,1,6,3,1,3,1,1,4
1,0,1,45,3,0,11,0,0,0,3,0,0,2,1,0,242,49148,579.8404818,46.24806706,128.3266867,1,2013,9,11,19,1,0,0,0,0,0,0,3,0,3,1,0,4
1,0,1,45,4,0,10,0,0,0,6,0,0,2,4,0,308,49148,579.8404818,46.24806706,128.3266867,1,2013,9,11,20,1,0,0,0,0,0,0,6,0,6,1,0,4
1,0,2,45,1,0,10,0,0,0,6,0,0,2,4,0,314,49148,579.8404818,46.24806706,128.3266867,1,2013,9,11,20,-1,0,0,0,0,0,0,3,0,3,1,0,4
1,0,1,45,1,0,0,0,0,0,1,0,0,0,0,1,57,49118,579.4006271,46.25595505,128.3847062,1,2013,9,11,22,0,1,0.9285714,0.8,1,1,7,1,1,1,1,1,4
1,0,1,45,1,0,13,4,0,0,2,0,0,2,0,0,321,49118,579.4006271,46.25595505,128.3847062,1,2013,9,11,22,0,1,0.93333334,0.8,1,1,8,2,1,2,1,1,4
0,0,1,45,1,0,13,0,0,0,1,0,0,1,0,0,224,49118,579.4006271,46.25595505,128.3847062,1,2013,9,12,8,1,1,0.9375,0.8,1,1,9,1,1,1,1,1,5
0,0,1,45,1,0,13,0,0,0,1,0,0,1,0,0,573,49108,579.518612,46.26537428,128.4108496,1,2013,9,12,11,0,1,0.88235295,0.8,0.9,1,10,1,0,1,1,0,5
0,0,1,45,3,0,17,0,0,0,1,0,0,1,0,0,1,49148,579.8404818,46.24806706,128.3266867,1,2013,9,12,11,1,1,0,0,0,0,1,9,0,3,1,0,5
1,0,2,45,3,0,2568,1985,8,37,300,0,0,229,107,11,4557,49108,589.6391627,44.81958133,125.9876191,1,2013,9,12,13,-1,0,0,0,0,0,0,31,0,23,1,0,5
1,0,2,45,1,0,407,0,1,0,1,0,0,2,0,0,102,49108,579.518612,46.26537428,128.4108496,1,2013,9,12,14,-1,0,0,0,0,0,0,130,1,130,1,0,5
1,0,1,45,1,0,2,0,0,0,1,0,0,1,0,0,98,49148,579.8404818,46.24806706,128.3266867,1,2013,9,12,14,0,1,0,0,0,0,2,1,0,1,1,0,5
0,0,1,45,1,0,5,0,0,0,1,0,0,1,0,0,214,49108,579.518612,46.26537428,128.4108496,1,2013,9,12,15,0,1,1,1,1,1,1,1,0,1,1,1,5
1,0,2,45,1,0,836,1569,1,4,127,0,0,107,24,1,3280,49108,579.518612,46.26537428,128.4108496,1,2013,9,12,16,-1,0,0,0,0,0,0,2,0,2,1,0,5
1,0,1,45,1,0,0,8,0,0,0,0,0,14,0,0,0,49108,589.6391627,44.81958133,125.9876191,1,2013,9,12,16,0,1,1,1,1,1,1,14,0,14,1,1,5
0,0,2,45,1,0,1,0,0,0,2,0,0,1,1,0,232,49108,579.518612,46.26537428,128.4108496,1,2013,9,12,18,-1,0,0,0,0,0,0,363,9,361,2,0,5
1,1,2,45,1,0,417,0,1,0,4,0,0,4,1,0,336,49108,589.6391627,44.81958133,125.9876191,1,2013,9,12,18,-1,0,0,0,0,0,0,19,0,19,1,0,5
1,0,1,45,8,0,90,156,4,0,13,0,0,12,0,4,1059,49116,591.477319,44.95480088,126.1706979,1,2013,9,12,20,0,0,0.5,0.5,0,0,0,45,2,23,1,1,5
1,0,1,45,1,0,8,0,0,0,2,0,0,2,0,0,239,49108,589.6391627,44.81958133,125.9876191,1,2013,9,12,20,0,0,0,0,0,0,0,2,0,2,1,0,5
1,0,1,45,1,0,81,0,1,0,2,0,0,3,0,0,427,49109,591.5616282,44.96120874,126.1886823,1,2013,9,13,7,1,0,0,0,0,0,0,3,0,3,1,0,6
0,0,2,45,1,0,0,0,0,0,1,0,0,0,1,0,36,49116,591.477319,44.95480088,126.1706979,1,2013,9,13,8,-1,0,0,0,0,0,0,346,9,346,2,0,6
0,0,1,45,3,0,132,0,0,0,10,0,0,8,2,0,111,49155,591.0080358,44.91913335,126.070593,1,2013,9,13,9,0,0,0,0,0,0,0,10,0,10,1,0,6
0,0,1,46,1,0,2,0,0,0,1,0,0,1,0,0,227,49155,591.0080358,44.91913335,126.070593,1,2013,9,13,11,0,1,0,0,0,0,1,1,0,1,1,0,6
0,0,1,46,9,0,1285,0,0,0,1,0,0,1,0,0,4,49818,595.868963,47.55309326,133.5661809,1,2013,9,13,12,9,0,0,0,0,0,0,81,0,9,1,0,6
0,0,1,46,1,0,11,0,0,0,1,0,0,1,0,0,13,49818,595.868963,47.55309326,133.5661809,1,2013,9,13,13,0,1,0,0,0,0,1,1,0,1,1,0,6
1,1,1,46,3,0,17,0,0,0,4,0,0,4,0,0,365,49108,591.5736744,44.9621243,126.1912519,1,2013,9,13,15,0,0,0.5,0.5,0,0,0,4,0,4,1,1,6
0,0,2,46,1,0,98,0,1,0,5,0,0,6,0,0,443,49108,591.5736744,44.9621243,126.1912519,1,2013,9,13,20,-1,0,0,0,0,0,0,1,0,1,1,0,6
0,0,2,46,1,0,94,242,2,2,7,0,0,9,3,0,594,49111,592.9017939,44.87792959,126.0002851,1,2013,9,13,21,-1,0,0,0,0,0,0,19,0,19,2,0,6
0,1,2,46,1,0,191,242,3,2,12,0,0,15,3,0,839,49150,592.4313327,44.84231943,125.9003052,1,2013,9,13,22,-1,0,0,0,0,0,0,11,0,11,1,0,6
1,0,1,46,1,0,169,0,0,19,0,0,0,3,9,6,27,49044,593.711769,44.93923824,126.1724166,1,2013,9,16,9,3,0,0,0,0,0,0,19,3,19,1,0,2
0,0,1,46,2,0,184,0,1,0,1,0,0,2,0,0,232,49199,591.8412976,44.79765849,125.7749141,1,2013,9,16,12,0,0,1,1,0,0,0,2,0,2,1,0,2
0,0,1,46,7,0,5265,11,0,3,1520,0,0,1066,344,110,6509,49044,593.711769,44.93923824,126.1724166,1,2013,9,16,16,0,0,1,1,0,0,0,1711,134,1585,1,0,2
1,0,1,46,2,0,7,0,0,3,3,0,0,1,0,4,59,49044,593.711769,44.93923824,126.1724166,1,2013,9,17,7,1,1,0.5,0.5,0,0,1,8,1,6,1,0,3
0,0,2,46,1,0,5236,0,0,6,1521,0,0,1066,344,114,6519,49199,591.8412976,44.79765849,125.7749141,1,2013,9,17,9,-1,0,0,0,0,0,0,2,0,2,1,0,3
1,0,1,46,1,0,39,0,0,0,1,0,0,1,0,0,53,49044,593.711769,44.93923824,126.1724166,1,2013,9,17,11,0,0,0.33333334,0.33333334,0,0,1,1,1,1,1,0,3
1,0,2,46,1,0,39,0,0,0,1,0,0,1,0,0,55,49199,591.8412976,44.79765849,125.7749141,1,2013,9,17,12,-1,0,0,0,0,0,0,2,0,2,1,0,3
1,0,1,46,1,0,4,0,0,0,17,0,0,1,16,0,175,49199,591.8412976,44.79765849,125.7749141,1,2013,9,17,13,0,0,1,1,0,0,0,17,1,17,1,1,3
0,0,1,46,2,0,292,3,2,0,5,0,0,6,0,1,97,49387,589.5276085,44.6271286,125.2961306,1,2013,9,17,14,0,0,1,1,0,0,0,7,1,7,1,1,3
1,0,1,46,1,0,1,0,0,0,1,0,0,1,0,0,236,49387,589.5276085,44.6271286,125.2961306,1,2013,9,17,15,0,1,0.5,0.5,0,0,1,1,0,1,1,0,3
0,0,1,46,6,0,122,0,1,0,3,0,0,3,0,0,242,49387,589.5276085,44.6271286,125.2961306,1,2013,9,18,8,0,0,0,0,0,0,0,35,1,23,2,0,4
0,0,1,46,1,0,0,0,0,0,1,0,0,0,0,1,528,49387,589.5276085,44.6271286,125.2961306,1,2013,9,18,9,0,0,0,0,0,0,0,18,2,18,2,0,4
0,0,2,46,1,0,76,0,1,0,2,0,0,3,0,0,248,49387,589.5276085,44.6271286,125.2961306,1,2013,9,18,10,-1,0,0,0,0,0,0,1,1,1,1,0,4
0,0,1,46,2,0,101,0,1,0,1,0,0,2,0,0,240,49456,588.7051116,44.56486574,125.12132,1,2013,9,18,12,0,1,0,0,0,0,1,2,0,2,1,0,4
1,0,1,46,8,0,14,265,1,1,7,0,0,7,2,0,558,49386,589.985016,44.54703762,125.3189163,1,2013,9,18,14,0,1,0,0,0,0,1,21,0,13,1,0,4
0,0,1,46,17,0,372,60,2,0,25,0,0,20,1,6,1233,49511,588.0511402,44.51536022,124.9823272,1,2013,9,18,14,0,1,0,0,0,0,2,265,8,59,1,0,4
1,0,1,46,1,0,7,0,0,0,1,0,0,1,0,0,326,49387,589.9730698,44.54613562,125.3163788,1,2013,9,18,19,0,0,0.5,0.5,0,0,0,1,0,1,1,1,4
0,0,1,46,1,0,20,0,0,0,2,0,0,2,0,0,274,49387,589.9730698,44.54613562,125.3163788,1,2013,9,19,12,1,0,0,0,0,0,0,2,0,2,1,0,5
1,0,1,46,2,0,339,0,1,0,1,0,0,2,0,0,240,49584,587.6290739,44.36915134,124.8184898,1,2013,9,19,14,1,0,0,0,0,0,0,2,0,2,1,0,5
0,1,1,46,8,0,40,0,0,0,15,0,0,11,0,4,856,49514,588.0155108,44.51266309,124.9747546,1,2013,9,19,14,1,1,0,0,0,0,3,24,2,18,1,0,5
1,0,2,46,1,0,339,0,1,0,1,0,0,2,0,0,245,49711,586.1278188,44.25579852,124.4996077,1,2013,9,19,19,-1,0,0,0,0,0,0,34,3,34,1,0,5
1,0,1,46,4,0,143,0,2,0,3,0,0,4,1,0,300,49237,591.3845279,44.76308467,125.6778439,1,2013,9,19,20,2,0,0,0,0,0,0,8,0,6,1,0,5
1,0,1,46,1,0,15,0,0,0,1,0,0,1,0,0,52,49714,586.0924488,44.25312789,124.4920948,1,2013,9,19,22,0,0,1,1,0,0,0,1,0,1,1,1,5
0,0,2,46,1,0,143,0,2,0,3,0,0,4,1,0,313,49749,585.6801142,44.22199441,124.4045106,1,2013,9,19,23,-1,0,0,0,0,0,0,50,4,50,1,0,5
1,0,2,46,1,0,15,0,0,0,1,0,0,1,0,0,53,49752,585.6447982,44.21932787,124.3970092,1,2013,9,19,23,-1,0,0,0,0,0,0,5,0,5,1,0,5
0,0,1,46,1,0,2,0,0,0,1,0,0,1,0,0,247,49752,585.6447982,44.21932787,124.3970092,1,2013,9,20,0,1,0,1,1,0,0,0,1,0,1,1,1,6
1,0,1,46,5,0,7370,0,1,46,4,0,0,50,1,0,902,49751,585.6565697,44.22021668,124.3995096,1,2013,9,20,1,0,0,0.5,0.5,0,0,0,59,0,53,1,0,6
0,0,2,46,1,0,16,0,0,0,2,0,0,2,0,0,284,49752,585.6447982,44.21932787,124.3970092,1,2013,9,20,3,-1,0,0,0,0,0,0,43,3,41,2,0,6
1,0,1,46,2,0,128,134,0,0,23,0,0,17,3,3,1237,49752,585.6447982,44.21932787,124.3970092,1,2013,9,20,3,0,0,0.5,0.5,1,1,1,68,6,38,1,0,6
